year,name,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11,p12,v12,p13,v13,p14,v14,p15,v15,p16,v16,p17,v17,p18,v18,p19,v19,p20,v20,p21,v21,p22,v22
95,糖尿病,澎湖縣,0.000446696,臺東縣,0.000389902,花蓮縣,0.000353313,金門縣,0.000352983,屏東縣,0.000349171,雲林縣,0.000322585,苗栗縣,0.000303579,嘉義縣,0.000270836,宜蘭縣,0.000249769,新竹縣,0.000244508,南投縣,0.000233555,彰化縣,0.000230412,基隆市,0.000217596,臺南市,0.000214279,連江縣,0.000204374,高雄市,0.000175351,臺中市,0.000149604,嘉義市,0.000124833,桃園縣,0.000118253,新竹市,0.000106395,新北市,9.11E-05,臺北市,8.85E-05
96,糖尿病,連江縣,0.000603258,澎湖縣,0.000422124,花蓮縣,0.000401978,嘉義縣,0.000379073,臺東縣,0.000350937,雲林縣,0.000338996,屏東縣,0.000334996,苗栗縣,0.00031955,南投縣,0.000286669,基隆市,0.000268957,宜蘭縣,0.000251956,新竹縣,0.000235972,彰化縣,0.00023223,臺南市,0.000219779,高雄市,0.00017367,臺中市,0.000153829,嘉義市,0.00012817,金門縣,0.000122629,新竹市,0.000112772,桃園縣,0.000105483,新北市,0.000100579,臺北市,8.75E-05
97,糖尿病,澎湖縣,0.00034295,花蓮縣,0.000330958,嘉義縣,0.000311628,臺東縣,0.000310547,屏東縣,0.000290777,苗栗縣,0.000289081,雲林縣,0.000288804,新竹縣,0.000232478,金門縣,0.000215388,宜蘭縣,0.000212627,南投縣,0.000212505,臺南市,0.000211959,彰化縣,0.000203361,基隆市,0.000203096,高雄市,0.000151676,臺中市,0.000134575,嘉義市,0.000131486,連江縣,0.000102512,桃園縣,0.000102109,新竹市,9.37E-05,新北市,9.21E-05,臺北市,7.89E-05
98,糖尿病,花蓮縣,0.000316749,臺東縣,0.000296778,嘉義縣,0.000287169,苗栗縣,0.000284827,雲林縣,0.000280854,屏東縣,0.000271912,澎湖縣,0.000259848,新竹縣,0.000232931,南投縣,0.000226064,宜蘭縣,0.000220959,臺南市,0.000205289,連江縣,0.000201633,彰化縣,0.000195814,基隆市,0.000195714,高雄市,0.000154824,臺中市,0.000151,金門縣,0.000149249,新竹市,0.000106903,嘉義市,0.000105893,桃園縣,0.000102083,臺北市,8.75E-05,新北市,8.65E-05
99,糖尿病,澎湖縣,0.000371448,嘉義縣,0.000309251,臺東縣,0.000307795,花蓮縣,0.000301058,苗栗縣,0.0002977,屏東縣,0.000290781,雲林縣,0.00028047,南投縣,0.000248817,新竹縣,0.000228064,臺南市,0.000218807,基隆市,0.000216634,宜蘭縣,0.000208475,連江縣,0.000201126,彰化縣,0.000190617,金門縣,0.00015566,高雄市,0.000147107,臺中市,0.000143859,嘉義市,0.000110136,桃園縣,9.69E-05,新北市,9.37E-05,新竹市,9.15E-05,臺北市,8.21E-05
100,糖尿病,連江縣,0.000395804,澎湖縣,0.000395187,花蓮縣,0.00034141,嘉義縣,0.000333369,苗栗縣,0.000323838,屏東縣,0.000302248,臺東縣,0.000297867,雲林縣,0.000287293,南投縣,0.000265872,宜蘭縣,0.000257046,金門縣,0.000231029,新竹縣,0.000220656,臺南市,0.000212045,基隆市,0.000210567,彰化縣,0.000207208,高雄市,0.000166218,臺中市,0.000157318,嘉義市,0.00013995,桃園縣,0.000104306,新北市,9.19E-05,臺北市,8.49E-05,新竹市,8.09E-05
101,糖尿病,澎湖縣,0.00034398,花蓮縣,0.000334139,苗栗縣,0.000317389,臺東縣,0.00030939,屏東縣,0.000298215,雲林縣,0.000298175,嘉義縣,0.000296034,連江縣,0.000265252,宜蘭縣,0.000257308,南投縣,0.000249906,基隆市,0.000241923,彰化縣,0.000226177,臺南市,0.000221083,新竹縣,0.000209926,金門縣,0.000176817,高雄市,0.000171666,臺中市,0.0001509,嘉義市,0.000117985,桃園縣,0.000107873,新竹市,0.000105865,新北市,9.37E-05,臺北市,8.30E-05
80,慢性肝病及肝硬化,臺東縣,0.000320454,花蓮縣,0.000257433,屏東縣,0.000218707,嘉義縣,0.000204065,澎湖縣,0.000199065,雲林縣,0.000185748,南投縣,0.000161347,彰化縣,0.000138044,苗栗縣,0.000137927,臺南市,0.000137359,宜蘭縣,0.000127819,基隆市,0.000123632,新竹縣,0.00012123,臺中市,0.000118872,高雄市,0.000112712,嘉義市,8.51E-05,桃園縣,7.65E-05,新北市,7.15E-05,新竹市,5.78E-05,臺北市,5.41E-05,,,,
81,慢性肝病及肝硬化,臺東縣,0.000293701,花蓮縣,0.000239027,嘉義縣,0.000222789,苗栗縣,0.000198715,雲林縣,0.000185716,屏東縣,0.000179702,新竹縣,0.000163353,南投縣,0.000160399,宜蘭縣,0.00015541,澎湖縣,0.000147237,彰化縣,0.000137663,臺南市,0.000132086,臺中市,0.000132073,基隆市,0.000127962,新竹市,0.00011722,嘉義市,0.0001121,高雄市,0.000102645,桃園縣,9.54E-05,新北市,6.86E-05,臺北市,5.90E-05,,,,
82,慢性肝病及肝硬化,臺東縣,0.000254367,花蓮縣,0.000232843,雲林縣,0.000223618,嘉義縣,0.0002043,南投縣,0.000200511,屏東縣,0.000175414,澎湖縣,0.000167912,苗栗縣,0.000163614,彰化縣,0.000136615,臺南市,0.000135266,基隆市,0.000132218,宜蘭縣,0.000131889,臺中市,0.000130143,新竹縣,0.000124672,高雄市,0.000103416,新竹市,9.54E-05,嘉義市,9.28E-05,桃園縣,7.66E-05,新北市,6.45E-05,臺北市,6.33E-05,,,,
83,慢性肝病及肝硬化,臺東縣,0.000338959,花蓮縣,0.000287511,澎湖縣,0.000237466,嘉義縣,0.00023075,雲林縣,0.00022022,屏東縣,0.000205696,南投縣,0.000186782,苗栗縣,0.000164818,基隆市,0.0001568,新竹縣,0.000154541,臺南市,0.00014447,彰化縣,0.000138141,嘉義市,0.000119062,宜蘭縣,0.000118698,臺中市,0.000116605,高雄市,0.000111715,新竹市,0.000109422,金門縣,8.60E-05,桃園縣,8.42E-05,新北市,7.30E-05,臺北市,6.90E-05,,
84,慢性肝病及肝硬化,臺東縣,0.000390725,花蓮縣,0.000298066,雲林縣,0.000236075,屏東縣,0.000224819,嘉義縣,0.000206785,苗栗縣,0.00020174,南投縣,0.000192126,澎湖縣,0.000175946,新竹縣,0.000173774,彰化縣,0.000162987,臺南市,0.000150396,基隆市,0.000132874,宜蘭縣,0.000131171,新竹市,0.000129315,臺中市,0.000118301,高雄市,0.00011756,嘉義市,0.000110945,桃園縣,8.14E-05,臺北市,6.95E-05,新北市,6.56E-05,,,,
85,慢性肝病及肝硬化,臺東縣,0.000378204,花蓮縣,0.000289968,嘉義縣,0.00025632,屏東縣,0.000255245,苗栗縣,0.000239243,雲林縣,0.000223277,南投縣,0.000216249,臺南市,0.000165561,澎湖縣,0.000155405,新竹縣,0.000152199,彰化縣,0.000147004,宜蘭縣,0.000146199,臺中市,0.000127183,嘉義市,0.000121738,新竹市,0.000121403,高雄市,0.000121132,基隆市,0.000104502,桃園縣,8.53E-05,新北市,6.85E-05,臺北市,6.79E-05,金門縣,4.26E-05,,
86,慢性肝病及肝硬化,臺東縣,0.000328061,花蓮縣,0.000318367,嘉義縣,0.000236459,苗栗縣,0.000228431,南投縣,0.000224983,雲林縣,0.0002221,屏東縣,0.000221064,澎湖縣,0.000208404,彰化縣,0.000173512,基隆市,0.000168701,臺南市,0.000154986,新竹縣,0.000137532,宜蘭縣,0.000137162,臺中市,0.000128526,新竹市,0.000127914,嘉義市,0.00012556,高雄市,0.000120903,連江縣,0.000118779,桃園縣,9.05E-05,新北市,6.87E-05,臺北市,6.31E-05,金門縣,1.96E-05
87,慢性肝病及肝硬化,臺東縣,0.000412104,花蓮縣,0.000311272,澎湖縣,0.000279445,嘉義縣,0.000256305,屏東縣,0.000239418,雲林縣,0.000229641,苗栗縣,0.000226843,南投縣,0.000177697,新竹縣,0.000168626,彰化縣,0.00016443,臺南市,0.000161352,宜蘭縣,0.00015463,連江縣,0.000150263,金門縣,0.000137094,基隆市,0.000136084,嘉義市,0.000133055,高雄市,0.000132373,臺中市,0.000118221,新竹市,0.000112283,桃園縣,8.42E-05,新北市,7.57E-05,臺北市,7.20E-05
88,慢性肝病及肝硬化,臺東縣,0.000397081,花蓮縣,0.000314884,嘉義縣,0.000252372,苗栗縣,0.000250088,雲林縣,0.000249249,屏東縣,0.000248621,南投縣,0.000224662,澎湖縣,0.000190983,基隆市,0.000186915,新竹縣,0.000182125,臺南市,0.000163775,彰化縣,0.000160841,宜蘭縣,0.000152687,連江縣,0.000152439,臺中市,0.000132535,高雄市,0.000130458,嘉義市,0.000124477,新竹市,0.00011051,金門縣,9.67E-05,桃園縣,8.87E-05,新北市,7.38E-05,臺北市,7.27E-05
89,慢性肝病及肝硬化,臺東縣,0.000362803,花蓮縣,0.000339338,連江縣,0.000297044,嘉義縣,0.00025431,雲林縣,0.000239451,苗栗縣,0.000239413,屏東縣,0.000233843,南投縣,0.000225285,澎湖縣,0.000201126,宜蘭縣,0.000182723,新竹縣,0.000168292,彰化縣,0.000165582,臺南市,0.000159037,基隆市,0.000139023,臺中市,0.000130076,高雄市,0.000125859,新竹市,0.000116709,嘉義市,0.000116461,金門縣,9.29E-05,桃園縣,8.66E-05,臺北市,7.03E-05,新北市,6.73E-05
90,慢性肝病及肝硬化,臺東縣,0.000365335,花蓮縣,0.000305829,嘉義縣,0.000269807,澎湖縣,0.000249274,雲林縣,0.000239388,屏東縣,0.000235329,南投縣,0.000217785,苗栗縣,0.000197988,彰化縣,0.000166667,臺南市,0.000165022,新竹縣,0.000152364,宜蘭縣,0.000145986,基隆市,0.000143235,嘉義市,0.00013858,高雄市,0.000135095,臺中市,0.000129527,新竹市,0.000117869,金門縣,0.000105341,桃園縣,8.91E-05,新北市,6.81E-05,臺北市,6.64E-05,,
91,慢性肝病及肝硬化,臺東縣,0.000377103,花蓮縣,0.000309524,雲林縣,0.000231557,嘉義縣,0.000229377,屏東縣,0.000216293,苗栗縣,0.000215776,南投縣,0.000206912,新竹縣,0.000159053,金門縣,0.000152716,彰化縣,0.000152715,澎湖縣,0.00015144,宜蘭縣,0.000144675,臺南市,0.000144117,高雄市,0.000132341,基隆市,0.00012773,臺中市,0.000125175,連江縣,0.000114116,新竹市,0.000108237,嘉義市,0.000104905,桃園縣,9.04E-05,新北市,6.54E-05,臺北市,6.47E-05
92,慢性肝病及肝硬化,臺東縣,0.000382965,花蓮縣,0.000281934,嘉義縣,0.000246248,雲林縣,0.000237677,屏東縣,0.000232359,南投縣,0.000220208,苗栗縣,0.000206809,臺南市,0.000168062,新竹縣,0.000163297,彰化縣,0.000156482,宜蘭縣,0.000155412,基隆市,0.000150417,高雄市,0.000133245,臺中市,0.000129656,嘉義市,0.000122406,新竹市,0.000120137,桃園縣,0.000102081,金門縣,9.84E-05,澎湖縣,8.67E-05,新北市,6.88E-05,臺北市,6.66E-05,,
93,慢性肝病及肝硬化,臺東縣,0.000436821,連江縣,0.000427396,花蓮縣,0.000315052,嘉義縣,0.000262164,雲林縣,0.000249738,屏東縣,0.000239947,苗栗縣,0.00021404,南投縣,0.000209876,新竹縣,0.000171583,基隆市,0.000160576,彰化縣,0.000160242,臺南市,0.000158014,高雄市,0.000146097,金門縣,0.000141831,澎湖縣,0.0001416,臺中市,0.00013499,宜蘭縣,0.000134116,嘉義市,0.000118369,新竹市,0.000103373,桃園縣,9.71E-05,新北市,6.88E-05,臺北市,6.79E-05
94,慢性肝病及肝硬化,臺東縣,0.00043525,花蓮縣,0.000346522,連江縣,0.000289995,嘉義縣,0.000287718,雲林縣,0.000279547,屏東縣,0.000269398,南投縣,0.000225676,澎湖縣,0.000216242,苗栗縣,0.000192876,基隆市,0.000178696,新竹縣,0.00017622,彰化縣,0.000164915,臺南市,0.000164795,宜蘭縣,0.000153817,高雄市,0.000141275,臺中市,0.000130153,嘉義市,0.000128818,新竹市,0.000110061,桃園縣,9.68E-05,金門縣,8.54E-05,新北市,6.90E-05,臺北市,6.84E-05
95,慢性肝病及肝硬化,臺東縣,0.000483139,花蓮縣,0.000347521,雲林縣,0.000291013,屏東縣,0.000255164,南投縣,0.000242898,嘉義縣,0.000240141,苗栗縣,0.00023572,新竹縣,0.000172594,澎湖縣,0.000163425,彰化縣,0.000158931,臺南市,0.000148924,基隆市,0.000143357,高雄市,0.000136948,臺中市,0.000124477,金門縣,0.000117661,宜蘭縣,0.000112939,嘉義市,0.000106475,連江縣,0.000102187,新竹市,9.12E-05,桃園縣,8.84E-05,新北市,6.64E-05,臺北市,6.50E-05
96,慢性肝病及肝硬化,臺東縣,0.000449371,花蓮縣,0.000378675,嘉義縣,0.000273876,雲林縣,0.000264582,屏東縣,0.000252933,南投縣,0.00023608,澎湖縣,0.00020565,苗栗縣,0.000203512,基隆市,0.000161374,彰化縣,0.000154566,新竹縣,0.000153281,臺南市,0.000144915,宜蘭縣,0.000136838,高雄市,0.000126996,新竹市,0.000125302,臺中市,0.000120071,嘉義市,0.00010986,連江縣,0.000100543,桃園縣,8.64E-05,金門縣,7.36E-05,新北市,6.92E-05,臺北市,6.66E-05
97,慢性肝病及肝硬化,臺東縣,0.000362305,花蓮縣,0.000295812,屏東縣,0.000263623,雲林縣,0.000251494,嘉義縣,0.000231443,苗栗縣,0.000226625,南投縣,0.000223788,宜蘭縣,0.000171403,臺南市,0.000151628,新竹縣,0.000149024,彰化縣,0.000146237,澎湖縣,0.000128606,高雄市,0.000120619,金門縣,0.00011966,臺中市,0.00011742,基隆市,0.000110546,嘉義市,0.000109572,連江縣,0.000102512,新竹市,9.87E-05,桃園縣,8.22E-05,新北市,6.70E-05,臺北市,6.37E-05
98,慢性肝病及肝硬化,花蓮縣,0.000343145,臺東縣,0.000326886,雲林縣,0.0002518,屏東縣,0.000250385,嘉義縣,0.000243271,南投縣,0.000237367,苗栗縣,0.000220741,新竹縣,0.000174209,彰化縣,0.000163814,臺南市,0.000151967,宜蘭縣,0.000149472,基隆市,0.000144211,澎湖縣,0.000124727,臺中市,0.000120269,高雄市,0.000114765,嘉義市,0.000109545,金門縣,0.000106606,連江縣,0.000100817,新竹市,9.96E-05,桃園縣,8.69E-05,新北市,7.15E-05,臺北市,6.71E-05
99,慢性肝病及肝硬化,臺東縣,0.000364152,花蓮縣,0.000262688,雲林縣,0.000256749,屏東縣,0.000254147,嘉義縣,0.000244824,南投縣,0.000218427,苗栗縣,0.000208568,金門縣,0.000166037,新竹縣,0.000165687,宜蘭縣,0.000165043,彰化縣,0.000160761,基隆市,0.000159213,臺南市,0.00014516,高雄市,0.000124032,嘉義市,0.00012115,臺中市,0.000114785,澎湖縣,0.000113498,新竹市,9.63E-05,桃園縣,8.79E-05,新北市,6.90E-05,臺北市,6.38E-05,,
100,慢性肝病及肝硬化,臺東縣,0.000416137,花蓮縣,0.000308754,嘉義縣,0.000268185,屏東縣,0.00025361,雲林縣,0.000243849,南投縣,0.000218054,苗栗縣,0.000204623,宜蘭縣,0.000191696,澎湖縣,0.000176794,臺南市,0.000153972,彰化縣,0.000153487,基隆市,0.000152661,新竹縣,0.00014904,高雄市,0.000126917,嘉義市,0.000125218,臺中市,0.000120898,新竹市,9.05E-05,桃園縣,8.20E-05,新北市,7.25E-05,金門縣,6.74E-05,臺北市,6.07E-05,,
101,慢性肝病及肝硬化,臺東縣,0.000393367,花蓮縣,0.000340106,嘉義縣,0.000282918,雲林縣,0.00026442,屏東縣,0.000253949,南投縣,0.000238372,苗栗縣,0.000195044,澎湖縣,0.000182107,宜蘭縣,0.000178807,新竹縣,0.00016985,彰化縣,0.000157708,臺南市,0.000151995,基隆市,0.000130266,高雄市,0.000122361,臺中市,0.000112896,嘉義市,0.000110611,金門縣,0.00010609,新竹市,9.88E-05,桃園縣,8.42E-05,新北市,6.73E-05,臺北市,5.87E-05,,
80,肺炎,臺東縣,0.000207123,嘉義縣,0.000189618,雲林縣,0.000179114,花蓮縣,0.000155591,苗栗縣,0.000137927,澎湖縣,0.000136203,彰化縣,0.000122883,新竹縣,0.00012123,南投縣,0.000114983,屏東縣,0.000114933,臺南市,0.000106642,臺中市,9.32E-05,高雄市,8.54E-05,基隆市,8.43E-05,桃園縣,6.64E-05,宜蘭縣,6.61E-05,嘉義市,5.80E-05,臺北市,5.26E-05,新北市,4.89E-05,新竹市,4.56E-05,,,,
81,肺炎,嘉義縣,0.000188652,雲林縣,0.000187042,臺東縣,0.000172304,苗栗縣,0.000149939,屏東縣,0.000138659,基隆市,0.000130744,花蓮縣,0.000126543,臺南市,0.000126343,新竹縣,0.000124459,南投縣,0.000123526,宜蘭縣,0.000111632,彰化縣,0.000111555,澎湖縣,0.000105169,臺中市,9.70E-05,高雄市,9.36E-05,嘉義市,8.89E-05,新竹市,8.12E-05,桃園縣,6.71E-05,臺北市,5.64E-05,新北市,4.93E-05,,,,
82,肺炎,臺東縣,0.000223061,嘉義縣,0.000213183,雲林縣,0.000197154,花蓮縣,0.000157099,南投縣,0.000132448,屏東縣,0.000131285,臺南市,0.000126741,澎湖縣,0.000125934,彰化縣,0.000102854,嘉義市,0.000100542,新竹市,9.54E-05,宜蘭縣,9.30E-05,新竹縣,9.16E-05,基隆市,8.81E-05,臺中市,8.72E-05,苗栗縣,8.45E-05,高雄市,8.44E-05,桃園縣,7.18E-05,臺北市,5.77E-05,新北市,4.65E-05,,,,
83,肺炎,嘉義縣,0.000204125,臺東縣,0.000201011,連江縣,0.000179662,雲林縣,0.000171135,澎湖縣,0.000161908,花蓮縣,0.000139569,南投縣,0.000139171,新竹縣,0.000127122,屏東縣,0.000122097,臺南市,0.000121332,宜蘭縣,0.00011654,基隆市,0.000107284,彰化縣,0.00010224,苗栗縣,0.000100324,高雄市,9.67E-05,嘉義市,8.83E-05,臺中市,7.32E-05,新竹市,7.10E-05,桃園縣,6.60E-05,臺北市,5.65E-05,新北市,4.42E-05,金門縣,4.30E-05
84,肺炎,嘉義縣,0.000196181,雲林縣,0.000193634,花蓮縣,0.000181068,澎湖縣,0.000164949,屏東縣,0.000159019,苗栗縣,0.000139254,臺東縣,0.000138135,新竹縣,0.000134614,宜蘭縣,0.000133321,南投縣,0.000128084,臺南市,0.000120764,彰化縣,8.93E-05,高雄市,8.86E-05,基隆市,8.68E-05,臺中市,8.02E-05,新竹市,7.64E-05,嘉義市,6.89E-05,桃園縣,6.17E-05,臺北市,5.62E-05,新北市,5.17E-05,金門縣,4.31E-05,,
85,肺炎,連江縣,0.000329979,花蓮縣,0.000250934,嘉義縣,0.000215662,臺東縣,0.0002088,澎湖縣,0.000166506,雲林縣,0.000162142,屏東縣,0.000144602,南投縣,0.000139279,苗栗縣,0.000133905,新竹縣,0.00012804,金門縣,0.000127866,臺南市,0.000122782,宜蘭縣,0.000120399,嘉義市,9.89E-05,彰化縣,9.67E-05,高雄市,8.82E-05,基隆市,8.57E-05,臺中市,7.90E-05,新竹市,7.80E-05,桃園縣,7.39E-05,新北市,5.60E-05,臺北市,5.57E-05
86,肺炎,嘉義縣,0.000257634,花蓮縣,0.00021783,雲林縣,0.000198161,澎湖縣,0.000175498,屏東縣,0.000169628,臺東縣,0.000154149,南投縣,0.000149989,彰化縣,0.000134182,臺南市,0.000132924,新竹縣,0.000125676,宜蘭縣,0.000124303,苗栗縣,0.000117785,嘉義市,0.000106536,基隆市,0.000102802,高雄市,9.20E-05,臺中市,8.81E-05,新竹市,7.39E-05,桃園縣,7.07E-05,金門縣,5.87E-05,新北市,5.82E-05,臺北市,5.77E-05,,
87,肺炎,嘉義縣,0.000275748,澎湖縣,0.000223556,花蓮縣,0.000215928,屏東縣,0.000204274,雲林縣,0.000198933,臺東縣,0.000196049,南投縣,0.000185024,宜蘭縣,0.000184697,彰化縣,0.000170577,臺南市,0.00015751,新竹縣,0.000147548,基隆市,0.000143935,苗栗縣,0.000139321,金門縣,0.000137094,臺中市,9.94E-05,新竹市,9.82E-05,嘉義市,9.50E-05,高雄市,9.48E-05,桃園縣,7.33E-05,新北市,6.94E-05,臺北市,6.14E-05,,
88,肺炎,澎湖縣,0.000359498,金門縣,0.0002513,臺東縣,0.000226903,嘉義縣,0.000209717,花蓮縣,0.000202426,雲林縣,0.000195647,屏東縣,0.000178215,新竹縣,0.000156766,南投縣,0.000156527,臺南市,0.000148489,苗栗縣,0.00014648,宜蘭縣,0.000129031,彰化縣,0.000115652,嘉義市,0.000109389,高雄市,0.000104958,臺中市,9.04E-05,基隆市,8.57E-05,桃園縣,6.80E-05,新竹市,6.35E-05,臺北市,5.94E-05,新北市,5.64E-05,,
89,肺炎,花蓮縣,0.000197947,雲林縣,0.000181606,嘉義縣,0.000176061,屏東縣,0.000173176,連江縣,0.000148522,澎湖縣,0.000145258,南投縣,0.000140341,臺南市,0.000129184,苗栗縣,0.00012864,彰化縣,0.000120562,臺東縣,0.000118217,金門縣,0.000111458,新竹縣,0.000111436,宜蘭縣,0.000103185,高雄市,0.000102742,嘉義市,9.77E-05,基隆市,7.98E-05,臺中市,7.56E-05,新竹市,6.51E-05,桃園縣,6.06E-05,臺北市,5.97E-05,新北市,4.99E-05
90,肺炎,澎湖縣,0.000205922,嘉義縣,0.00017928,花蓮縣,0.000172737,臺東縣,0.000172405,雲林縣,0.000170799,屏東縣,0.000148455,南投縣,0.000136577,彰化縣,0.000136226,臺南市,0.000135805,苗栗縣,0.000124857,宜蘭縣,0.000118077,高雄市,0.000112396,嘉義市,9.36E-05,基隆市,8.95E-05,新竹縣,8.51E-05,新竹市,8.30E-05,臺中市,8.29E-05,桃園縣,7.09E-05,臺北市,6.00E-05,新北市,5.90E-05,金門縣,3.51E-05,,
91,肺炎,花蓮縣,0.000235692,金門縣,0.000220589,臺東縣,0.000204947,嘉義縣,0.000195592,澎湖縣,0.000194708,雲林縣,0.000191169,屏東縣,0.000190912,南投縣,0.000175506,臺南市,0.000164088,宜蘭縣,0.00015979,新竹縣,0.000141381,彰化縣,0.000132961,苗栗縣,0.000130179,高雄市,0.000125779,基隆市,0.000112403,嘉義市,0.000104905,臺中市,8.65E-05,新竹市,6.86E-05,新北市,6.73E-05,臺北市,6.51E-05,桃園縣,6.36E-05,,
92,肺炎,澎湖縣,0.000270994,花蓮縣,0.000261999,嘉義縣,0.000253386,臺東縣,0.000218249,屏東縣,0.000198059,金門縣,0.000196776,雲林縣,0.000182309,南投縣,0.000177647,臺南市,0.000159443,基隆市,0.000158066,宜蘭縣,0.000153253,苗栗縣,0.000149759,彰化縣,0.000139011,新竹縣,0.000132815,高雄市,0.000131061,連江縣,0.000113559,嘉義市,0.000100151,臺中市,9.68E-05,新竹市,8.62E-05,臺北市,7.69E-05,新北市,7.43E-05,桃園縣,7.19E-05
93,肺炎,臺東縣,0.000366098,嘉義縣,0.000249595,花蓮縣,0.000243449,澎湖縣,0.000239631,屏東縣,0.000209954,雲林縣,0.000203591,南投縣,0.000202447,新竹縣,0.000195176,宜蘭縣,0.000190358,基隆市,0.000175869,苗栗縣,0.000165881,臺南市,0.000159089,彰化縣,0.00014885,高雄市,0.000131923,嘉義市,0.000129466,臺中市,0.000114585,金門縣,0.000110313,連江縣,0.000106849,新竹市,9.82E-05,桃園縣,7.56E-05,新北市,7.17E-05,臺北市,6.18E-05
94,肺炎,臺東縣,0.000322253,澎湖縣,0.000281115,花蓮縣,0.000242566,嘉義縣,0.000239165,雲林縣,0.000225001,屏東縣,0.000224869,南投縣,0.00021262,基隆市,0.000186354,臺南市,0.000186267,苗栗縣,0.000175018,宜蘭縣,0.000173315,新竹縣,0.000172024,彰化縣,0.000145916,高雄市,0.000126748,金門縣,0.000113856,嘉義市,0.000110415,連江縣,9.67E-05,臺中市,9.63E-05,新竹市,8.45E-05,桃園縣,7.29E-05,新北市,7.09E-05,臺北市,6.19E-05
95,肺炎,臺東縣,0.000309378,嘉義縣,0.000243752,花蓮縣,0.000243265,屏東縣,0.000227185,雲林縣,0.000216887,宜蘭縣,0.000193299,臺南市,0.00018803,南投縣,0.000183107,苗栗縣,0.000182147,澎湖縣,0.000163425,基隆市,0.000161277,彰化縣,0.000147525,金門縣,0.000130734,高雄市,0.000120282,嘉義市,0.00011749,新竹縣,0.000106844,連江縣,0.000102187,臺中市,9.70E-05,桃園縣,7.85E-05,新竹市,7.35E-05,臺北市,7.03E-05,新北市,6.43E-05
96,肺炎,臺東縣,0.000299581,澎湖縣,0.000270592,嘉義縣,0.000264807,花蓮縣,0.00024177,雲林縣,0.000235644,屏東縣,0.000201222,連江縣,0.000201086,臺南市,0.000191972,金門縣,0.000183943,苗栗縣,0.000183875,南投縣,0.000177997,彰化縣,0.000169033,宜蘭縣,0.000167247,基隆市,0.000135759,高雄市,0.000129529,新竹縣,0.000118995,臺中市,9.67E-05,嘉義市,9.52E-05,桃園縣,7.96E-05,新竹市,7.52E-05,新北市,7.06E-05,臺北市,7.04E-05
97,肺炎,臺東縣,0.000366618,屏東縣,0.000319063,嘉義縣,0.000315273,連江縣,0.000307535,花蓮縣,0.000304599,澎湖縣,0.000300081,雲林縣,0.000283277,宜蘭縣,0.000282056,南投縣,0.000246355,基隆市,0.000241658,新竹縣,0.000216582,臺南市,0.000211959,苗栗縣,0.000199858,彰化縣,0.000197268,金門縣,0.000191456,高雄市,0.000158899,臺中市,0.000120469,嘉義市,0.000113224,新竹市,9.37E-05,桃園縣,8.58E-05,臺北市,8.31E-05,新北市,7.83E-05
98,肺炎,澎湖縣,0.000363788,花蓮縣,0.000334346,屏東縣,0.000325161,臺東縣,0.000313983,嘉義縣,0.000307289,雲林縣,0.000285005,宜蘭縣,0.000240455,苗栗縣,0.000218961,南投縣,0.000209109,金門縣,0.000202552,臺南市,0.000198357,彰化縣,0.000194291,新竹縣,0.000191825,基隆市,0.000187989,高雄市,0.000148689,嘉義市,0.000135105,臺中市,0.000116096,新竹市,9.23E-05,桃園縣,8.89E-05,新北市,8.31E-05,臺北市,7.90E-05,,
99,肺炎,澎湖縣,0.000423038,臺東縣,0.000403168,花蓮縣,0.000339428,屏東縣,0.00032627,嘉義縣,0.000301888,雲林縣,0.000293029,金門縣,0.000290565,宜蘭縣,0.000243221,南投縣,0.000226025,苗栗縣,0.000213916,彰化縣,0.000206693,臺南市,0.000204932,基隆市,0.000203584,新竹縣,0.000194926,高雄市,0.000160088,臺中市,0.000125358,嘉義市,0.000106465,連江縣,0.000100563,新竹市,9.39E-05,桃園縣,8.94E-05,新北市,8.73E-05,臺北市,7.52E-05
100,肺炎,澎湖縣,0.000384787,臺東縣,0.000367953,嘉義縣,0.000322195,花蓮縣,0.000314691,屏東縣,0.000313828,雲林縣,0.000305512,連江縣,0.000296853,宜蘭縣,0.000289722,金門縣,0.000250282,南投縣,0.000242919,臺南市,0.000222701,基隆市,0.000213199,苗栗縣,0.000209961,彰化縣,0.000200301,新竹縣,0.000168395,高雄市,0.000155762,臺中市,0.000119397,嘉義市,0.00011417,新竹市,0.000104749,桃園縣,8.99E-05,新北市,8.37E-05,臺北市,8.07E-05
101,肺炎,臺東縣,0.000366848,嘉義縣,0.000359737,澎湖縣,0.000354097,雲林縣,0.000331931,屏東縣,0.000326173,花蓮縣,0.000304305,連江縣,0.000265252,南投縣,0.000263362,宜蘭縣,0.00022678,臺南市,0.000215769,基隆市,0.000215338,彰化縣,0.000202328,苗栗縣,0.000196817,金門縣,0.000194499,新竹縣,0.000175575,高雄市,0.000164108,臺中市,0.000131153,新竹市,0.00011057,嘉義市,9.59E-05,桃園縣,9.41E-05,新北市,8.83E-05,臺北市,7.67E-05
